Schulform;FSP;BG;Fach;Bezeichnung;KZ_Bereich;Flag;Sortierung;Sortierung2;geaendert
"GY";null;null;"F5";"Französisch, regulärer Beginn in Jahrgang 5";null;"1";6;1;
"GY";null;null;"F6";"Französisch, regulärer Beginn in Jahrgang 6";0;"1";6;2;
"GY";null;null;"F7";"Französisch, regulärer Beginn in Jahrgang 7";null;"1";6;3;
"GY";null;null;"F8";"Französisch, regulärer Beginn in Jahrgang 8";null;"1";6;4;
"GY";null;null;"FQ";"Französisch, außerhalb des regulären Fachunterrichts";0;"1";6;6;
"GY";null;null;"G0";"Altgriechisch, regulärer Beginn in der Einführungsphase";0;"1";7;5;
"GY";null;null;"G5";"Altgriechisch, regulärer Beginn in Jahrgang 5";null;"1";7;1;
"GY";null;null;"G6";"Altgriechisch, regulärer Beginn in Jahrgang 6";0;"1";7;2;
"GY";null;null;"G7";"Altgriechisch, regulärer Beginn in Jahrgang 7";null;"1";7;3;
"GY";null;null;"G8";"Altgriechisch, regulärer Beginn in Jahrgang 8";null;"1";7;4;
"GY";null;null;"GE";"Geschichte";null;"1";7;7;
"GY";null;null;"GH";"Herkunftssprache anstelle einer Pflichtfremdsprache - Neugriechisch";null;"1";7;8;
"GY";null;null;"GM";"Unterricht in der Herkunftssprache - Neugriechisch";null;"1";7;9;
"GY";null;null;"GQ";"Altgriechisch, außerhalb des regulären Fachunterrichts";0;"1";7;6;
"GY";null;null;"H0";"Hebräisch, regulärer Beginn in der Einführungsphase";0;"1";8;5;
"GY";null;null;"H5";"Hebräisch, regulärer Beginn in Jahrgang 5";null;"1";8;1;
"GY";null;null;"H6";"Hebräisch, regulärer Beginn in Jahrgang 6";0;"1";8;2;
"GY";null;null;"H7";"Hebräisch, regulärer Beginn in Jahrgang 7";null;"1";8;3;
"GY";null;null;"H8";"Hebräisch, regulärer Beginn in Jahrgang 8";null;"1";8;4;
"GY";null;null;"HH";"Herkunftssprache anstelle einer Pflichtfremdsprache - Kroatisch";null;"1";8;7;
"GY";null;null;"HQ";"Hebräisch, außerhalb des regulären Fachunterrichts";0;"1";8;6;
"GY";null;null;"HR";"Jüdische Religionslehre";null;"1";8;8;
"GY";null;null;"HU";"Hausunterricht";null;"1";8;9;
"GY";null;null;"I0";"Italienisch, regulärer Beginn in der Einführungsphase";0;"1";9;5;
"GY";null;null;"I5";"Italienisch, regulärer Beginn in Jahrgang 5";null;"1";9;1;
"GY";null;null;"I6";"Italienisch, regulärer Beginn in Jahrgang 6";0;"1";9;2;
"GY";null;null;"I7";"Italienisch, regulärer Beginn in Jahrgang 7";null;"1";9;3;
"GY";null;null;"I8";"Italienisch, regulärer Beginn in Jahrgang 8";null;"1";9;4;
"GY";null;null;"IE";"Individuelles Lernen (Ergänzungsstunden, Ganztag- und Betreuungsangebote)";0;"1";9;7;
"GY";null;null;"IF";"Informatik";null;"1";9;9;
"GY";null;null;"IH";"Herkunftssprache anstelle einer Pflichtfremdsprache - Italienisch";null;"1";9;10;
"GY";null;null;"IK";"Individuelles Lernen (dem Kernstundenkontingent entnommen)";0;"1";9;8;
"GY";null;null;"IL";"Islamische Religionslehre";0;"1";9;13;
"GY";null;null;"IM";"Unterricht in der Herkunftssprache - Italienisch";null;"1";9;11;
"GY";null;null;"IN";"Instrumentalpraktischer Grundkurs";0;"1";9;14;
"GY";null;null;"IQ";"Italienisch, außerhalb des regulären Fachunterrichts";0;"1";9;6;
"GY";null;null;"JH";"Herkunftssprache anstelle einer Pflichtfremdsprache - Niederländisch";0;"1";10;1;
"GY";null;null;"K0";"Japanisch, regulärer Beginn in der Einführungsphase";0;"1";11;5;
"GY";null;null;"K5";"Japanisch, regulärer Beginn in Jahrgang 5";null;"1";11;1;
"GY";null;null;"K6";"Japanisch, regulärer Beginn in Jahrgang 6";0;"1";11;2;
"GY";null;null;"K7";"Japanisch, regulärer Beginn in Jahrgang 7";null;"1";11;3;
"GY";null;null;"K8";"Japanisch, regulärer Beginn in Jahrgang 8";null;"1";11;4;
"GY";null;null;"KN";"Katholische Religionslehre (konfessionell kooperativ)";0;"1";11;8;
"GY";null;null;"KQ";"Japanisch, außerhalb des regulären Fachunterrichts";0;"1";11;6;
"GY";null;null;"KR";"Katholische Religionslehre";null;"1";11;7;
"GY";null;null;"KU";"Kunst";null;"1";11;9;
"GY";null;null;"L0";"Lateinisch, regulärer Beginn in der Einführungsphase";0;"1";12;5;
"GY";null;null;"L5";"Lateinisch, regulärer Beginn in Jahrgang 5";null;"1";12;1;
"GY";null;null;"L6";"Lateinisch, regulärer Beginn in Jahrgang 6";0;"1";12;2;
"GY";null;null;"L7";"Lateinisch, regulärer Beginn in Jahrgang 7";null;"1";12;3;
"GY";null;null;"L8";"Lateinisch, regulärer Beginn in Jahrgang 8";null;"1";12;4;
"GY";null;null;"LH";"Herkunftssprache anstelle einer Pflichtfremdsprache - Albanisch";null;"1";12;7;
"GY";null;null;"LI";"Grundkurs in Literatur";null;"1";12;8;
"GY";null;null;"LM";"Unterricht in der Herkunftssprache - Albanisch";null;"1";12;9;
"GY";null;null;"LQ";"Lateinisch, außerhalb des regulären Fachunterrichts";0;"1";12;6;
"GY";null;null;"M";"Mathematik";null;"1";13;1;
"GY";null;null;"MH";"Herkunftssprache anstelle einer Pflichtfremdsprache - Mazedonisch";null;"1";13;2;
"GY";null;null;"MM";"Unterricht in der Herkunftssprache - Mazedonisch";null;"1";13;3;
"GY";null;null;"MU";"Musik";null;"1";13;4;
"GY";null;null;"N0";"Niederländisch, regulärer Beginn in der Einführungsphase";0;"1";14;5;
"GY";null;null;"N5";"Niederländisch, regulärer Beginn in Jahrgang 5";null;"1";14;1;
"GY";null;null;"N6";"Niederländisch, regulärer Beginn in Jahrgang 6";0;"1";14;2;
"GY";null;null;"N7";"Niederländisch, regulärer Beginn in Jahrgang 7";null;"1";14;3;
"GY";null;null;"N8";"Niederländisch, regulärer Beginn in Jahrgang 8";null;"1";14;4;
"GY";null;null;"NH";"Herkunftssprache anstelle einer Pflichtfremdsprache - Polnisch";null;"1";14;8;
"GY";null;null;"NM";"Unterricht in der Herkunftssprache - Niederländisch";0;"1";14;7;
"GY";null;null;"NQ";"Niederländisch, außerhalb des regulären Fachunterrichts";0;"1";14;6;
"GY";null;null;"O0";"Portugiesisch, regulärer Beginn in der Einführungsphase";0;"1";15;5;
"GY";null;null;"O5";"Portugiesisch, regulärer Beginn in Jahrgang 5";0;"1";15;1;
"GY";null;null;"O6";"Portugiesisch, regulärer Beginn in Jahrgang 6";0;"1";15;2;
"GY";null;null;"O7";"Portugiesisch, regulärer Beginn in Jahrgang 7";0;"1";15;3;
"GY";null;null;"O8";"Portugiesisch, regulärer Beginn in Jahrgang 8";0;"1";15;4;
"GY";null;null;"OH";"Herkunftssprache anstelle einer Pflichtfremdsprache - Portugiesisch";null;"1";15;7;
"GY";null;null;"OM";"Unterricht in der Herkunftssprache - Portugiesisch";null;"1";15;8;
"GY";null;null;"OQ";"Portugiesisch, außerhalb des regulären Fachunterrichts";0;"1";15;6;
"GY";null;null;"OR";"Orthodoxe Religionslehre";null;"1";15;9;
"GY";null;null;"PA";"Erziehungswissenschaft (nur SII)";null;"1";16;2;
"GY";null;null;"PH";"Physik";null;"1";16;3;
"GY";null;null;"PK";"Politik (nur SI)";null;"1";16;4;
"GY";null;null;"PL";"Philosophie (nur SII)";null;"1";16;5;
"GY";null;null;"PM";"Unterricht in der Herkunftssprache - Polnisch";null;"1";16;6;
"GY";null;null;"PP";"Praktische Philosophie";null;"1";16;7;
"GY";null;null;"PS";"Psychologie (nur SII)";null;"1";16;8;
"GY";null;null;"QH";"Herkunftssprache anstelle einer Pflichtfremdsprache - Farsi";0;"1";17;1;
"GY";null;null;"QM";"Unterricht in der Herkunftssprache - Farsi";0;"1";17;2;
"GY";null;null;"R0";"Russisch, regulärer Beginn in der Einführungsphase";0;"1";18;5;
"GY";null;null;"R5";"Russisch, regulärer Beginn in Jahrgang 5";null;"1";18;1;
"GY";null;null;"R6";"Russisch, regulärer Beginn in Jahrgang 6";0;"1";18;2;
"GY";null;null;"R7";"Russisch, regulärer Beginn in Jahrgang 7";null;"1";18;3;
"GY";null;null;"R8";"Russisch, regulärer Beginn in Jahrgang 8";null;"1";18;4;
"GY";null;null;"RH";"Herkunftssprache anstelle einer Pflichtfremdsprache - Arabisch";null;"1";18;7;
"GY";null;null;"RK";"Recht (nur SII)/Rechtskundlicher Unterricht (nur SI)";null;"1";18;8;
"GY";null;null;"RM";"Unterricht in der Herkunftssprache - Russisch";null;"1";18;9;
"GY";null;null;"RQ";"Russisch, außerhalb des regulären Fachunterrichts";0;"1";18;6;
"GY";null;null;"S0";"Spanisch, regulärer Beginn in der Einführungsphase";0;"1";19;5;
"GY";null;null;"S3";"Sport für Jungen";null;"1";19;11;
"GY";null;null;"S4";"Sport für Mädchen";null;"1";19;12;
"GY";null;null;"S5";"Spanisch, regulärer Beginn in Jahrgang 5";null;"1";19;1;
"GY";null;null;"S6";"Spanisch, regulärer Beginn in Jahrgang 6";0;"1";19;2;
"GY";null;null;"S7";"Spanisch, regulärer Beginn in Jahrgang 7";null;"1";19;3;
"GY";null;null;"S8";"Spanisch, regulärer Beginn in Jahrgang 8";null;"1";19;4;
"GY";null;null;"SG";"sonderpädag. Förderung für Schüler/-innen mit sonderpädag. Förderbedarf";0;"1";19;7;
"GY";null;null;"SH";"Herkunftssprache anstelle einer Pflichtfremdsprache - Spanisch";null;"1";19;8;
"GY";null;null;"SM";"Unterricht in der Herkunftssprache - Spanisch";null;"1";19;9;
"GY";null;null;"SP";"Sport";null;"1";19;10;
"GY";null;null;"SQ";"Spanisch, außerhalb des regulären Fachunterrichts";0;"1";19;6;
"GY";null;null;"SR";"sonstige Sprachen";null;"1";19;13;
"GY";null;null;"SW";"Sozialwissenschaften (nur SII)";null;"1";19;14;
"GY";null;null;"SZ";"Sozialwissenschaften/Wirtschaft (nur SII)";0;"1";19;15;
"GY";null;null;"T0";"Türkisch, regulärer Beginn in der Einführungsphase";0;"1";20;5;
"GY";null;null;"T5";"Türkisch, regulärer Beginn in Jahrgang 5";null;"1";20;1;
"GY";null;null;"T6";"Türkisch, regulärer Beginn in Jahrgang 6";0;"1";20;2;
"GY";null;null;"T7";"Türkisch, regulärer Beginn in Jahrgang 7";null;"1";20;3;
"GY";null;null;"T8";"Türkisch, regulärer Beginn in Jahrgang 8";null;"1";20;4;
"GY";null;null;"TC";"Technik";null;"1";20;7;
"GY";null;null;"TH";"Herkunftssprache anstelle einer Pflichtfremdsprache - Türkisch";null;"1";20;8;
"GY";null;null;"TM";"Unterricht in der Herkunftssprache - Türkisch";null;"1";20;9;
"GY";null;null;"TQ";"Türkisch, außerhalb des regulären Fachunterrichts";0;"1";20;6;
"GY";null;null;"TX";"Textilgestaltung";null;"1";20;10;
"GY";null;null;"UH";"Herkunftssprache anstelle einer Pflichtfremdsprache - Russisch";null;"1";21;3;
"GY";null;null;"UM";"Unterricht in der Herkunftssprache - Rumänisch";0;"1";21;2;
"GY";null;null;"VF";"Fächer im genehmigten Schulversuch und sonstige Fächer";null;"1";22;1;
"GY";null;null;"VH";"Herkunftssprache anstelle einer Pflichtfremdsprache - Bulgarisch";0;"1";22;2;
"GY";null;null;"VM";"Unterricht in der Herkunftssprache - Bulgarisch";0;"1";22;3;
"GY";null;null;"VO";"vokalpraktischer Grundkurs";0;"1";22;4;
"GY";null;null;"WP";"Wirtschaft-Politik (nur SI)";0;"1";23;2;
"GY";null;null;"WW";"Wirtschaft (nur SI)";0;"1";23;3;
"GY";null;null;"XH";"Herkunftssprache anstelle einer Pflichtfremdsprache - sonstige Sprache";0;"1";24;1;
"GY";null;null;"XM";"Unterricht in der Herkunftssprache - sonstige Sprache";null;"1";24;2;
"GY";null;null;"YH";"Herkunftssprache anstelle einer Pflichtfremdsprache - Koreanisch";0;"1";25;1;
"GY";null;null;"YM";"Unterricht in der Herkunftssprache - Koreanisch";0;"1";25;2;
"GY";null;null;"YR";"orthodoxe Religionslehre (Syrisch)";0;"1";25;3;
"GY";null;null;"Z0";"Neugriechisch, regulärer Beginn in der Einführungsphase";0;"1";26;5;
"GY";null;null;"Z5";"Neugriechisch, regulärer Beginn in Jahrgang 5";null;"1";26;1;
"GY";null;null;"Z6";"Neugriechisch, regulärer Beginn in Jahrgang 6";0;"1";26;2;
"GY";null;null;"Z7";"Neugriechisch, regulärer Beginn in Jahrgang 7";null;"1";26;3;
"GY";null;null;"Z8";"Neugriechisch, regulärer Beginn in Jahrgang 8";null;"1";26;4;
"GY";null;null;"ZH";"Herkunftssprache anstelle einer Pflichtfremdsprache - Kurdische Sprachen";0;"1";26;7;
"GY";null;null;"ZM";"Unterricht in der Herkunftssprache - Kurdische Sprachen (Sorani, Komanci, Zaza)";0;"1";26;8;
"GY";null;null;"ZQ";"Neugriechisch, außerhalb des regulären Fachunterrichts";0;"1";26;6;
"GY";null;null;null;"Kein Eintrag";0;"2";0;0;
"GY";null;null;"C0";"Chinesisch, regulärer Beginn in der Einführungsphase";0;"2";3;5;
"GY";null;null;"C5";"Chinesisch, regulärer Beginn in Jahrgang 5";0;"2";3;1;
"GY";null;null;"C6";"Chinesisch, regulärer Beginn in Jahrgang 6";0;"2";3;2;
"GY";null;null;"C7";"Chinesisch, regulärer Beginn in Jahrgang 7";0;"2";3;3;
"GY";null;null;"C8";"Chinesisch, regulärer Beginn in Jahrgang 8";0;"2";3;4;
"GY";null;null;"F0";"Französisch, regulärer Beginn in der Einführungsphase";0;"2";6;5;
"GY";null;null;"F5";"Französisch, regulärer Beginn in Jahrgang 5";0;"2";6;1;
"GY";null;null;"F6";"Französisch, regulärer Beginn in Jahrgang 6";0;"2";6;2;
"GY";null;null;"F7";"Französisch, regulärer Beginn in Jahrgang 7";0;"2";6;3;
"GY";null;null;"F8";"Französisch, regulärer Beginn in Jahrgang 8";0;"2";6;4;
"GY";null;null;"G0";"Altgriechisch, regulärer Beginn in der Einführungsphase";0;"2";7;5;
"GY";null;null;"G5";"Altgriechisch, regulärer Beginn in Jahrgang 5";0;"2";7;1;
"GY";null;null;"G6";"Altgriechisch, regulärer Beginn in Jahrgang 6";0;"2";7;2;
"GY";null;null;"G7";"Altgriechisch, regulärer Beginn in Jahrgang 7";0;"2";7;3;
"GY";null;null;"G8";"Altgriechisch, regulärer Beginn in Jahrgang 8";0;"2";7;4;
"GY";null;null;"H0";"Hebräisch, regulärer Beginn in der Einführungsphase";0;"2";8;5;
"GY";null;null;"H5";"Hebräisch, regulärer Beginn in Jahrgang 5";0;"2";8;1;
"GY";null;null;"H6";"Hebräisch, regulärer Beginn in Jahrgang 6";0;"2";8;2;
"GY";null;null;"H7";"Hebräisch, regulärer Beginn in Jahrgang 7";0;"2";8;3;
"GY";null;null;"H8";"Hebräisch, regulärer Beginn in Jahrgang 8";0;"2";8;4;
"GY";null;null;"I0";"Italienisch, regulärer Beginn in der Einführungsphase";0;"2";9;5;
"GY";null;null;"I5";"Italienisch, regulärer Beginn in Jahrgang 5";0;"2";9;1;
"GY";null;null;"I6";"Italienisch, regulärer Beginn in Jahrgang 6";0;"2";9;2;
"GY";null;null;"I7";"Italienisch, regulärer Beginn in Jahrgang 7";0;"2";9;3;
"GY";null;null;"I8";"Italienisch, regulärer Beginn in Jahrgang 8";0;"2";9;4;
"GY";null;null;"K0";"Japanisch, regulärer Beginn in der Einführungsphase";0;"2";11;5;
"GY";null;null;"K5";"Japanisch, regulärer Beginn in Jahrgang 5";0;"2";11;1;
"GY";null;null;"K6";"Japanisch, regulärer Beginn in Jahrgang 6";0;"2";11;2;
"GY";null;null;"K7";"Japanisch, regulärer Beginn in Jahrgang 7";0;"2";11;3;
"GY";null;null;"K8";"Japanisch, regulärer Beginn in Jahrgang 8";0;"2";11;4;
"GY";null;null;"L0";"Lateinisch, regulärer Beginn in der Einführungsphase";0;"2";12;5;
"GY";null;null;"L5";"Lateinisch, regulärer Beginn in Jahrgang 5";0;"2";12;1;
"GY";null;null;"L6";"Lateinisch, regulärer Beginn in Jahrgang 6";0;"2";12;2;
"GY";null;null;"L7";"Lateinisch, regulärer Beginn in Jahrgang 7";0;"2";12;3;
"GY";null;null;"L8";"Lateinisch, regulärer Beginn in Jahrgang 8";0;"2";12;4;
"GY";null;null;"N0";"Niederländisch, regulärer Beginn in der Einführungsphase";0;"2";14;5;
"GY";null;null;"N5";"Niederländisch, regulärer Beginn in Jahrgang 5";0;"2";14;1;
"GY";null;null;"N6";"Niederländisch, regulärer Beginn in Jahrgang 6";0;"2";14;2;
"GY";null;null;"N7";"Niederländisch, regulärer Beginn in Jahrgang 7";0;"2";14;3;
"GY";null;null;"N8";"Niederländisch, regulärer Beginn in Jahrgang 8";0;"2";14;4;
"GY";null;null;"O0";"Portugiesisch, regulärer Beginn in der Einführungsphase";0;"2";15;5;
"GY";null;null;"O5";"Portugiesisch, regulärer Beginn in Jahrgang 5";0;"2";15;1;
"GY";null;null;"O6";"Portugiesisch, regulärer Beginn in Jahrgang 6";0;"2";15;2;
"GY";null;null;"O7";"Portugiesisch, regulärer Beginn in Jahrgang 7";0;"2";15;3;
"GY";null;null;"O8";"Portugiesisch, regulärer Beginn in Jahrgang 8";0;"2";15;4;
"GY";null;null;"R0";"Russisch, regulärer Beginn in der Einführungsphase";0;"2";18;5;
"GY";null;null;"R5";"Russisch, regulärer Beginn in Jahrgang 5";0;"2";18;1;
"GY";null;null;"R6";"Russisch, regulärer Beginn in Jahrgang 6";0;"2";18;2;
"GY";null;null;"R7";"Russisch, regulärer Beginn in Jahrgang 7";0;"2";18;3;
"GY";null;null;"R8";"Russisch, regulärer Beginn in Jahrgang 8";0;"2";18;4;
"GY";null;null;"S0";"Spanisch, regulärer Beginn in der Einführungsphase";0;"2";19;5;
"GY";null;null;"S5";"Spanisch, regulärer Beginn in Jahrgang 5";0;"2";19;1;
"GY";null;null;"S6";"Spanisch, regulärer Beginn in Jahrgang 6";0;"2";19;2;
"GY";null;null;"S7";"Spanisch, regulärer Beginn in Jahrgang 7";0;"2";19;3;
"GY";null;null;"S8";"Spanisch, regulärer Beginn in Jahrgang 8";0;"2";19;4;
"GY";null;null;"T0";"Türkisch, regulärer Beginn in der Einführungsphase";0;"2";20;5;
"GY";null;null;"T5";"Türkisch, regulärer Beginn in Jahrgang 5";0;"2";20;1;
"GY";null;null;"T6";"Türkisch, regulärer Beginn in Jahrgang 6";0;"2";20;2;
"GY";null;null;"T7";"Türkisch, regulärer Beginn in Jahrgang 7";0;"2";20;3;
"GY";null;null;"T8";"Türkisch, regulärer Beginn in Jahrgang 8";0;"2";20;4;
"GY";null;null;"Z0";"Neugriechisch, regulärer Beginn in der Einführungsphase";0;"2";26;5;
"GY";null;null;"Z5";"Neugriechisch, regulärer Beginn in Jahrgang 5";0;"2";26;1;
"GY";null;null;"Z6";"Neugriechisch, regulärer Beginn in Jahrgang 6";0;"2";26;2;
"GY";null;null;"Z7";"Neugriechisch, regulärer Beginn in Jahrgang 7";0;"2";26;3;
"GY";null;null;"Z8";"Neugriechisch, regulärer Beginn in Jahrgang 8";0;"2";26;4;
"GY";null;null;"PX";"Projektkurs (Pseudofach: nicht für ASD)";0;"3";16;9;
"GY";null;null;"VX";"Vertiefungsfach (Pseudofach: nicht für ASD)";0;"3";22;5;
"H";null;null;"AH";"Arbeitslehre - Schwerpunkt Hauswirtschaft";0;"1";1;1;
"H";null;null;"AM";"Unterricht in der Herkunftssprache - Arabisch";0;"1";1;4;
"H";null;null;"AR";"Alevitische Religionslehre nach den Grundsätzen des AABF";0;"1";1;5;
"H";null;null;"AT";"Arbeitslehre - Schwerpunkt Technik";0;"1";1;2;
"H";null;null;"AW";"Arbeitslehre - Schwerpunkt Wirtschaft";0;"1";1;3;
"H";null;null;"BH";"Herkunftssprache anstelle einer Pflichtfremdspr. - Bosnisch (nur BG Realschule)";0;"1";2;1;
"H";null;null;"BI";"Biologie";0;"1";2;2;
"H";null;null;"BM";"Unterricht in der Herkunftssprache - Bosnisch";null;"1";2;3;
"H";null;null;"CH";"Chemie";0;"1";3;1;
"H";null;null;"CM";"Unterricht in der Herkunftssprache - Kroatisch";null;"1";3;2;
"H";null;null;"D";"Deutsch";null;"1";4;1;
"H";null;null;"DH";"Herkunftssprache anstelle einer Pflichtfremdsprache - Rumänisch";0;"1";4;2;
"H";null;null;"E";"Englisch";null;"1";5;1;
"H";null;null;"EB";"Erweitertes Bildungsangebot";null;"1";5;2;
"H";null;null;"EH";"Herkunftssprache anstelle einer Pflichtfremdspr. - Serbisch (nur BG Realschule)";0;"1";5;3;
"H";null;null;"EK";"Erdkunde";null;"1";5;4;
"H";null;null;"EM";"Unterricht in der Herkunftssprache - Serbisch";null;"1";5;5;
"H";null;null;"EN";"Evangelische Religionslehre (konfessionell kooperativ)";0;"1";5;7;
"H";null;null;"ER";"Evangelische Religionslehre";null;"1";5;6;
"H";null;null;"F";"Französisch";null;"1";6;1;
"H";null;null;"GE";"Geschichte";0;"1";7;1;
"H";null;null;"GH";"Herkunftssprache anst. einer Pflichtfremdspr. - Neugriechisch (nur Realschul.BG)";null;"1";7;2;
"H";null;null;"GM";"Unterricht in der Herkunftssprache - Neugriechisch";null;"1";7;3;
"H";null;null;"HH";"Herkunftssprache anst. einer Pflichtfremdsprache - Kroatisch (nur BG Realschule)";null;"1";8;1;
"H";null;null;"HR";"Jüdische Religionslehre";null;"1";8;2;
"H";null;null;"HU";"Hausunterricht";null;"1";8;3;
"H";null;null;"HW";"Hauswirtschaft (einschl. Ernährungslehre)";0;"1";8;4;
"H";null;null;"I";"Italienisch (nur Bildungsgang Realschule)";0;"1";9;1;
"H";null;null;"IE";"Individuelles Lernen (Ergänzungsstunden, Ganztag- und Betreuungsangebote)";0;"1";9;2;
"H";null;null;"IF";"Informatik";null;"1";9;4;
"H";null;null;"IH";"Herkunftssprache anst. einer Pflichtfremdspr. - Italienisch (nur BG Realschule)";0;"1";9;5;
"H";null;null;"IK";"Individuelles Lernen (dem Kernstundenkontingent entnommen)";0;"1";9;3;
"H";null;null;"IL";"Islamische Religionslehre";0;"1";9;8;
"H";null;null;"IM";"Unterricht in der Herkunftssprache - Italienisch";null;"1";9;6;
"H";null;null;"JH";"Herkunftssprache anstelle einer Pflichtfremdsprache - Niederländisch";0;"1";10;1;
"H";null;null;"KN";"Katholische Religionslehre (konfessionell kooperativ)";0;"1";11;2;
"H";null;null;"KR";"Katholische Religionslehre";null;"1";11;1;
"H";null;null;"KU";"Kunst";null;"1";11;3;
"H";null;null;"L";"Latein (nur Bildungsgang Realschule)";0;"1";12;1;
"H";null;null;"LH";"Herkunftssprache anst. einer Pflichtfremdsprache - Albanisch (nur BG Realschule)";0;"1";12;2;
"H";null;null;"LM";"Unterricht in der Herkunftssprache - Albanisch";null;"1";12;3;
"H";null;null;"M";"Mathematik";null;"1";13;1;
"H";null;null;"MH";"Herkunftssprache anst. einer Pflichtfremdspr. - Mazedonisch (nur BG Realschule)";null;"1";13;2;
"H";null;null;"MM";"Unterricht in der Herkunftssprache - Mazedonisch";null;"1";13;3;
"H";null;null;"MU";"Musik";null;"1";13;4;
"H";null;null;"N";"Niederländisch";null;"1";14;1;
"H";null;null;"NH";"Herkunftssprache anstelle einer Pflichtfremdspr. - Polnisch (nur BG Realschule)";null;"1";14;2;
"H";null;null;"NM";"Unterricht in der Herkunftssprache - Niederländisch";0;"1";14;3;
"H";null;null;"O";"Portugiesisch (nur Bildungsgang Realschule)";0;"1";15;1;
"H";null;null;"OH";"Herkunftssprache anst. einer Pflichtfremdsp. - Portugiesisch (nur BG Realschule)";0;"1";15;2;
"H";null;null;"OM";"Unterricht in der Herkunftssprache - Portugiesisch";null;"1";15;3;
"H";null;null;"OR";"Orthodoxe Religionslehre";null;"1";15;4;
"H";null;null;"PA";"Pädagogik (nur Bildungsgang Realschule)";0;"1";16;2;
"H";null;null;"PH";"Physik";null;"1";16;3;
"H";null;null;"PK";"Politik";null;"1";16;4;
"H";null;null;"PM";"Unterricht in der Herkunftssprache - Polnisch";null;"1";16;5;
"H";null;null;"PP";"Praktische Philosophie";null;"1";16;7;
"H";null;null;"PS";"Psychologie (nur Bildungsgang Realschule)";0;"1";16;8;
"H";null;null;"PÖ";"Politik/Ökonomische Grundbildung (Realschulbildungsgang)";0;"1";16;6;
"H";null;null;"QH";"Herkunftssprache anstelle einer Pflichtfremdsprache - Farsi";0;"1";17;1;
"H";null;null;"QM";"Unterricht in der Herkunftssprache - Farsi";0;"1";17;2;
"H";null;null;"R";"Russisch";0;"1";18;1;
"H";null;null;"RH";"Herkunftssprache anst. einer Pflichtfremdsprache - Arabisch (nur BG Realschule)";0;"1";18;2;
"H";null;null;"RK";"Rechtskundlicher Unterricht";null;"1";18;3;
"H";null;null;"RM";"Unterricht in der Herkunftssprache - Russisch";null;"1";18;4;
"H";null;null;"S";"Spanisch (nur Bildungsgang Realschule)";0;"1";19;1;
"H";null;null;"S3";"Sport für Jungen";null;"1";19;6;
"H";null;null;"S4";"Sport für Mädchen";null;"1";19;7;
"H";null;null;"SG";"sonderpädag. Förderung für Schüler/-innen mit sonderpädag. Förderbedarf";0;"1";19;2;
"H";null;null;"SH";"Herkunftssprache anst. einer Pflichtfremdsprache - Spanisch (nur BG Realschule)";0;"1";19;3;
"H";null;null;"SM";"Unterricht in der Herkunftssprache - Spanisch";null;"1";19;4;
"H";null;null;"SP";"Sport";0;"1";19;5;
"H";null;null;"SR";"sonstige Sprachen (z.B. Arabisch, Chinesisch)";null;"1";19;8;
"H";null;null;"SW";"Sozialwissenschaften  (nur BG Realschule im Wahlpflichtbereich Jhg.  07 - 10)";0;"1";19;9;
"H";null;null;"T";"Türkisch";0;"1";20;1;
"H";null;null;"TC";"Technik (nur Bildungsgang Realschule)";0;"1";20;2;
"H";null;null;"TH";"Herkunftssprache anst. einer Pflichtfremdsprache - Türkisch (nur BG Realschule)";0;"1";20;3;
"H";null;null;"TM";"Unterricht in der Herkunftssprache - Türkisch";null;"1";20;4;
"H";null;null;"TX";"Textilgestaltung";null;"1";20;5;
"H";null;null;"UH";"Herkunftssprache anst. einer Pflichtfremdsprache - Russisch (nur BG Realschule)";0;"1";21;1;
"H";null;null;"UM";"Unterricht in der Herkunftssprache - Rumänisch";0;"1";21;2;
"H";null;null;"VF";"Fächer im genehmigten Schulversuch und sonstige Fächer";null;"1";22;1;
"H";null;null;"VH";"Herkunftssprache anstelle einer Pflichtfremdsprache - Bulgarisch";0;"1";22;2;
"H";null;null;"VM";"Unterricht in der Herkunftssprache - Bulgarisch";0;"1";22;3;
"H";null;null;"XH";"Herkunftssprache anstelle einer Pflichtfremdsprache - sonstige Sprache";0;"1";24;1;
"H";null;null;"XM";"Unterricht in der Herkunftssprache - sonstige Sprache";null;"1";24;2;
"H";null;null;"YH";"Herkunftssprache anstelle einer Pflichtfremdsprache - Koreanisch";0;"1";25;1;
"H";null;null;"YM";"Unterricht in der Herkunftssprache - Koreanisch";0;"1";25;2;
"H";null;null;"YR";"orthodoxe Religionslehre (Syrisch)";0;"1";25;3;
"H";null;null;"Z";"Neugriechisch (nur Bildungsgang Realschule)";0;"1";26;1;
"H";null;null;"ZH";"Herkunftssprache anstelle einer Pflichtfremdsprache - Kurdische Sprachen";0;"1";26;2;
"H";null;null;"ZM";"Unterricht in der Herkunftssprache - Kurdische Sprachen (Sorani, Komanci, Zaza)";0;"1";26;3;
"H";null;null;null;"Kein Eintrag";0;"2";0;0;
"PS";null;null;"AH";"Arbeitslehre - Schwerpunkt Hauswirtschaft (nur Regelunterricht)";0;"1";1;2;
"PS";null;null;"AL";"Arbeitslehre - Integration Hauswirtschaft, Technik, Wirtschaftslehre";0;"1";1;1;
